inventory_id,product_id,warehouse_id,inventory_date,opening_stock,received_quantity,sold_quantity,closing_stock,damaged_quantity
531,P0036,W06,2025-01-31,125,45,11,452,2
532,P0036,W07,2025-01-31,90,114,0,203,1
533,P0036,W08,2025-01-31,161,76,0,236,1
534,P0036,W09,2025-01-31,153,48,6,195,0
535,P0036,W10,2025-01-31,85,35,0,120,0
536,P0036,W11,2025-01-31,83,59,6,132,4
537,P0036,W12,2025-01-31,153,46,1,198,0
538,P0036,W13,2025-01-31,162,97,3,253,3
539,P0036,W14,2025-01-31,76,69,5,139,1
540,P0036,W15,2025-01-31,108,33,5,136,0
541,P0037,W01,2025-01-31,129,77,0,204,2
542,P0037,W02,2025-01-31,295,108,9,391,3
543,P0037,W03,2025-01-31,316,167,0,483,0
544,P0037,W04,2025-01-31,158,162,11,303,6
545,P0037,W05,2025-01-31,351,190,11,526,4
546,P0037,W06,2025-01-31,217,36,12,241,0
547,P0037,W07,2025-01-31,254,85,10,327,2
548,P0037,W08,2025-01-31,198,65,9,253,1
549,P0037,W09,2025-01-31,300,39,0,338,1
550,P0037,W10,2025-01-31,244,161,9,393,3
551,P0037,W11,2025-01-31,225,133,0,353,5
552,P0037,W12,2025-01-31,312,114,19,407,0
553,P0037,W13,2025-01-31,295,7,21,280,1
554,P0037,W14,2025-01-31,293,11,0,304,0
555,P0037,W15,2025-01-31,264,92,2,352,2
556,P0038,W01,2025-01-31,526,174,79,619,2
557,P0038,W02,2025-01-31,385,193,52,520,6
558,P0038,W03,2025-01-31,688,254,31,903,8
559,P0038,W04,2025-01-31,820,152,59,912,1
560,P0038,W05,2025-01-31,471,274,51,687,7
561,P0038,W06,2025-01-31,766,278,43,993,8
562,P0038,W07,2025-01-31,456,251,0,702,5
563,P0038,W08,2025-01-31,622,173,22,770,3
564,P0038,W09,2025-01-31,708,397,42,1056,7
565,P0038,W10,2025-01-31,1001,397,0,1386,12
566,P0038,W11,2025-01-31,544,257,0,795,6
567,P0038,W12,2025-01-31,722,188,0,908,2
568,P0038,W13,2025-01-31,454,199,57,590,6
569,P0038,W14,2025-01-31,1093,312,9,1391,5
570,P0038,W15,2025-01-31,500,147,49,593,5
571,P0039,W01,2025-01-31,1012,52,28,1034,2
572,P0039,W02,2025-01-31,659,325,0,980,4
573,P0039,W03,2025-01-31,974,252,21,1203,2
574,P0039,W04,2025-01-31,635,278,69,839,5
575,P0039,W05,2025-01-31,1012,80,11,1075,6
576,P0039,W06,2025-01-31,679,325,16,982,6
577,P0039,W07,2025-01-31,561,474,0,1035,0
578,P0039,W08,2025-01-31,951,498,40,1405,4
579,P0039,W09,2025-01-31,1151,487,5,1626,7
580,P0039,W10,2025-01-31,1178,294,1,1465,6
581,P0039,W11,2025-01-31,624,503,44,1073,10
582,P0039,W12,2025-01-31,684,561,26,1216,3
583,P0039,W13,2025-01-31,1058,584,0,1626,16
584,P0039,W14,2025-01-31,649,303,38,908,6
585,P0039,W15,2025-01-31,638,440,33,1029,16
586,P0040,W01,2025-01-31,722,203,0,917,8
587,P0040,W02,2025-01-31,277,275,0,548,4
588,P0040,W03,2025-01-31,325,305,0,624,6
589,P0040,W04,2025-01-31,424,100,0,523,1
590,P0040,W05,2025-01-31,461,219,28,649,3
591,P0040,W06,2025-01-31,403,284,41,641,5
592,P0040,W07,2025-01-31,598,192,25,761,4
593,P0040,W08,2025-01-31,497,87,0,583,1
594,P0040,W09,2025-01-31,477,108,26,558,1
595,P0040,W10,2025-01-31,349,295,38,599,7
596,P0040,W11,2025-01-31,626,280,0,905,1
597,P0040,W12,2025-01-31,439,280,0,714,5
598,P0040,W13,2025-01-31,298,182,12,465,3
599,P0040,W14,2025-01-31,348,333,0,680,1
600,P0040,W15,2025-01-31,495,229,3,720,1
601,P0041,W01,2025-01-31,1477,323,43,1752,5
602,P0041,W02,2025-01-31,736,45,64,716,1
603,P0041,W03,2025-01-31,1263,294,0,1556,1
604,P0041,W04,2025-01-31,1748,214,27,1930,5
605,P0041,W05,2025-01-31,1009,540,18,1510,21
606,P0041,W06,2025-01-31,922,148,16,1052,2
607,P0041,W07,2025-01-31,404,591,11,965,19
608,P0041,W08,2025-01-31,719,523,0,1241,1
609,P0041,W09,2025-01-31,626,133,0,0,2
610,P0041,W10,2025-01-31,833,734,58,1505,4
611,P0041,W11,2025-01-31,773,657,65,1356,9
612,P0041,W12,2025-01-31,1342,572,10,1890,14
613,P0041,W13,2025-01-31,1071,144,71,1143,1
614,P0041,W14,2025-01-31,1024,307,4,1325,2
615,P0041,W15,2025-01-31,705,120,0,824,1
616,P0042,W01,2025-01-31,504,170,0,672,2
617,P0042,W02,2025-01-31,462,190,9,642,1
618,P0042,W03,2025-01-31,357,227,17,561,6
619,P0042,W04,2025-01-31,594,121,0,711,4
620,P0042,W05,2025-01-31,153,157,9,298,3
621,P0042,W06,2025-01-31,540,130,9,661,0
622,P0042,W07,2025-01-31,279,183,24,1065,8
623,P0042,W08,2025-01-31,351,134,3,0,1
624,P0042,W09,2025-01-31,496,96,21,571,0
625,P0042,W10,2025-01-31,217,78,8,285,2
626,P0042,W11,2025-01-31,487,129,24,591,1
627,P0042,W12,2025-01-31,344,294,27,608,3
628,P0042,W13,2025-01-31,551,170,21,700,0
629,P0042,W14,2025-01-31,18,222,4,232,4
630,P0042,W15,2025-01-31,369,191,17,0,1
631,P0043,W01,2025-01-31,392,537,50,875,4
632,P0043,W02,2025-01-31,903,192,0,1090,5
633,P0043,W03,2025-01-31,724,185,0,902,7
634,P0043,W04,2025-01-31,548,79,29,598,0
635,P0043,W05,2025-01-31,1147,316,18,1439,6
636,P0043,W06,2025-01-31,753,434,18,1163,6
637,P0043,W07,2025-01-31,677,333,38,0,11
638,P0043,W08,2025-01-31,491,251,29,711,2
639,P0043,W09,2025-01-31,749,205,15,933,6
640,P0043,W10,2025-01-31,674,226,11,887,2
641,P0043,W11,2025-01-31,740,89,0,828,1
642,P0043,W12,2025-01-31,905,192,11,1081,5
643,P0043,W13,2025-01-31,615,438,29,1019,5
644,P0043,W14,2025-01-31,502,196,35,657,6
645,P0043,W15,2025-01-31,557,68,37,588,0
646,P0044,W01,2025-01-31,676,189,67,795,3
647,P0044,W02,2025-01-31,1139,376,22,1486,7
648,P0044,W03,2025-01-31,984,318,39,1260,3
649,P0044,W04,2025-01-31,189,386,0,572,3
650,P0044,W05,2025-01-31,581,323,29,874,1
651,P0044,W06,2025-01-31,868,263,27,1096,8
652,P0044,W07,2025-01-31,183,593,50,711,15
653,P0044,W08,2025-01-31,665,389,68,3190,6
654,P0044,W09,2025-01-31,731,449,60,1108,12
655,P0044,W10,2025-01-31,849,264,0,1110,3
656,P0044,W11,2025-01-31,888,233,26,1094,1
657,P0044,W12,2025-01-31,709,83,0,0,2
658,P0044,W13,2025-01-31,503,0,92,411,0
659,P0044,W14,2025-01-31,1030,470,58,1430,12
660,P0044,W15,2025-01-31,1397,425,20,1798,4
661,P0045,W01,2025-01-31,114,91,3,201,1
662,P0045,W02,2025-01-31,233,144,0,376,1
663,P0045,W03,2025-01-31,207,95,3,299,0
664,P0045,W04,2025-01-31,308,64,0,370,2
665,P0045,W05,2025-01-31,62,79,8,129,4
666,P0045,W06,2025-01-31,316,42,0,358,0
667,P0045,W07,2025-01-31,132,0,10,122,0
668,P0045,W08,2025-01-31,233,100,11,320,2
669,P0045,W09,2025-01-31,184,44,0,227,1
670,P0045,W10,2025-01-31,238,105,9,333,1
671,P0045,W11,2025-01-31,212,91,7,294,2
672,P0045,W12,2025-01-31,164,56,7,0,1
673,P0045,W13,2025-01-31,142,100,7,233,2
674,P0045,W14,2025-01-31,76,80,13,140,3
675,P0045,W15,2025-01-31,58,105,8,154,1
676,P0046,W01,2025-01-31,840,603,0,1436,7
677,P0046,W02,2025-01-31,419,352,0,767,4
678,P0046,W03,2025-01-31,653,0,72,581,0
679,P0046,W04,2025-01-31,439,343,0,774,8
680,P0046,W05,2025-01-31,717,115,0,832,0
681,P0046,W06,2025-01-31,966,355,0,1312,9
682,P0046,W07,2025-01-31,575,473,2,1044,2
683,P0046,W08,2025-01-31,917,446,19,1330,14
684,P0046,W09,2025-01-31,518,328,10,832,4
685,P0046,W10,2025-01-31,864,270,43,1087,4
686,P0046,W11,2025-01-31,801,353,44,1106,4
687,P0046,W12,2025-01-31,343,540,24,845,14
688,P0046,W13,2025-01-31,815,467,45,1227,10
689,P0046,W14,2025-01-31,792,271,0,1057,6
690,P0046,W15,2025-01-31,599,417,10,995,11
691,P0047,W01,2025-01-31,25,23,5,43,0
692,P0047,W02,2025-01-31,83,19,2,100,0
693,P0047,W03,2025-01-31,65,20,2,83,0
694,P0047,W04,2025-01-31,57,48,3,101,1
695,P0047,W05,2025-01-31,85,21,4,102,0
696,P0047,W06,2025-01-31,74,31,2,102,1
697,P0047,W07,2025-01-31,52,17,0,69,0
698,P0047,W08,2025-01-31,68,45,0,112,1
699,P0047,W09,2025-01-31,78,3,0,81,0
700,P0047,W10,2025-01-31,49,35,0,84,0
701,P0047,W11,2025-01-31,99,26,4,121,0
702,P0047,W12,2025-01-31,57,28,3,80,2
703,P0047,W13,2025-01-31,74,71,1,143,1
704,P0047,W14,2025-01-31,47,39,2,83,1
705,P0047,W15,2025-01-31,39,38,4,73,0
706,P0048,W01,2025-01-31,236,43,4,275,0
707,P0048,W02,2025-01-31,196,12,0,208,0
708,P0048,W03,2025-01-31,163,75,7,231,0
709,P0048,W04,2025-01-31,125,72,0,196,1
710,P0048,W05,2025-01-31,201,17,9,209,0
711,P0048,W06,2025-01-31,155,64,2,216,1
712,P0048,W07,2025-01-31,252,19,6,265,0
713,P0048,W08,2025-01-31,165,75,3,236,1
714,P0048,W09,2025-01-31,140,44,3,180,1
715,P0048,W10,2025-01-31,124,81,15,186,4
716,P0048,W11,2025-01-31,168,37,4,201,0
717,P0048,W12,2025-01-31,61,31,8,84,0
718,P0048,W13,2025-01-31,253,73,7,318,1
719,P0048,W14,2025-01-31,117,17,4,130,0
720,P0048,W15,2025-01-31,64,72,8,128,0
721,P0049,W01,2025-01-31,363,147,0,510,0
722,P0049,W02,2025-01-31,345,51,4,391,1
723,P0049,W03,2025-01-31,133,16,18,131,0
724,P0049,W04,2025-01-31,335,107,0,437,5
725,P0049,W05,2025-01-31,311,125,0,431,5
726,P0049,W06,2025-01-31,467,133,0,598,2
727,P0049,W07,2025-01-31,182,215,13,383,1
728,P0049,W08,2025-01-31,190,94,13,270,1
729,P0049,W09,2025-01-31,235,77,1,307,4
730,P0049,W10,2025-01-31,363,152,10,501,4
731,P0049,W11,2025-01-31,217,176,21,367,5
732,P0049,W12,2025-01-31,305,76,0,376,5
733,P0049,W13,2025-01-31,234,190,9,412,3
734,P0049,W14,2025-01-31,372,175,0,547,0
735,P0049,W15,2025-01-31,209,143,37,311,4
736,P0050,W01,2025-01-31,501,431,13,913,6
737,P0050,W02,2025-01-31,693,25,57,659,2
738,P0050,W03,2025-01-31,557,331,7,871,10
739,P0050,W04,2025-01-31,589,402,18,971,2
740,P0050,W05,2025-01-31,572,0,41,531,0
741,P0050,W06,2025-01-31,1149,110,67,1190,2
742,P0050,W07,2025-01-31,859,0,40,819,0
743,P0050,W08,2025-01-31,494,0,62,432,0
744,P0050,W09,2025-01-31,894,312,15,1185,6
745,P0050,W10,2025-01-31,410,330,30,706,4
746,P0050,W11,2025-01-31,912,550,58,1391,13
747,P0050,W12,2025-01-31,984,555,40,1494,5
748,P0050,W13,2025-01-31,442,217,0,658,1
749,P0050,W14,2025-01-31,667,429,31,1061,4
750,P0050,W15,2025-01-31,474,189,0,660,3
751,P0051,W01,2025-01-31,456,176,0,629,3
752,P0051,W02,2025-01-31,536,210,21,723,2
753,P0051,W03,2025-01-31,756,138,15,873,6
754,P0051,W04,2025-01-31,629,0,15,614,0
755,P0051,W05,2025-01-31,690,170,22,831,7
756,P0051,W06,2025-01-31,595,60,25,629,1
757,P0051,W07,2025-01-31,292,401,4,684,5
758,P0051,W08,2025-01-31,197,25,32,189,1
759,P0051,W09,2025-01-31,800,162,27,934,1
760,P0051,W10,2025-01-31,337,119,22,430,4
761,P0051,W11,2025-01-31,564,227,20,767,4
762,P0051,W12,2025-01-31,602,47,0,648,1
763,P0051,W13,2025-01-31,415,118,20,511,2
764,P0051,W14,2025-01-31,604,135,37,700,2
765,P0051,W15,2025-01-31,438,421,36,810,13
766,P0052,W01,2025-01-31,90,30,6,114,0
767,P0052,W02,2025-01-31,81,15,0,95,1
768,P0052,W03,2025-01-31,94,17,3,108,0
769,P0052,W04,2025-01-31,108,27,6,128,1
770,P0052,W05,2025-01-31,128,70,6,190,2
771,P0052,W06,2025-01-31,112,20,2,130,0
772,P0052,W07,2025-01-31,122,38,2,157,1
773,P0052,W08,2025-01-31,101,17,9,109,0
774,P0052,W09,2025-01-31,69,23,0,92,0
775,P0052,W10,2025-01-31,152,36,5,183,0
776,P0052,W11,2025-01-31,120,26,7,139,0
777,P0052,W12,2025-01-31,85,12,6,91,0
778,P0052,W13,2025-01-31,95,47,0,142,0
779,P0052,W14,2025-01-31,75,40,3,111,1
780,P0052,W15,2025-01-31,109,45,6,148,0
781,P0053,W01,2025-01-31,881,556,0,1427,10
782,P0053,W02,2025-01-31,812,250,6,1052,4
783,P0053,W03,2025-01-31,669,250,0,918,1
784,P0053,W04,2025-01-31,791,170,53,904,4
785,P0053,W05,2025-01-31,1120,267,20,1362,5
786,P0053,W06,2025-01-31,923,217,44,1089,7
787,P0053,W07,2025-01-31,863,352,70,1134,11
788,P0053,W08,2025-01-31,1106,215,68,1246,7
789,P0053,W09,2025-01-31,1118,208,15,1308,3
790,P0053,W10,2025-01-31,632,508,34,1090,16
791,P0053,W11,2025-01-31,629,303,3,926,3
792,P0053,W12,2025-01-31,798,182,64,914,2
793,P0053,W13,2025-01-31,869,388,0,1247,10
794,P0053,W14,2025-01-31,1102,30,12,1120,0
795,P0053,W15,2025-01-31,915,308,0,1213,10
796,P0054,W01,2025-01-31,240,56,18,278,0
797,P0054,W02,2025-01-31,253,180,12,414,7
798,P0054,W03,2025-01-31,203,151,0,350,4
799,P0054,W04,2025-01-31,151,38,0,189,0
800,P0054,W05,2025-01-31,91,38,5,124,0
801,P0054,W06,2025-01-31,194,162,8,345,3
802,P0054,W07,2025-01-31,218,121,20,319,0
803,P0054,W08,2025-01-31,313,36,2,0,1
804,P0054,W09,2025-01-31,186,157,0,340,3
805,P0054,W10,2025-01-31,229,136,11,353,1
806,P0054,W11,2025-01-31,277,152,13,416,0
807,P0054,W12,2025-01-31,246,44,9,279,2
808,P0054,W13,2025-01-31,329,104,14,417,2
809,P0054,W14,2025-01-31,206,24,8,222,0
810,P0054,W15,2025-01-31,317,36,5,348,0
811,P0055,W01,2025-01-31,1076,342,0,1414,4
812,P0055,W02,2025-01-31,907,426,9,1317,7
813,P0055,W03,2025-01-31,888,415,16,1283,4
814,P0055,W04,2025-01-31,436,478,9,897,8
815,P0055,W05,2025-01-31,916,0,62,854,0
816,P0055,W06,2025-01-31,630,250,85,786,9
817,P0055,W07,2025-01-31,941,289,0,1226,4
818,P0055,W08,2025-01-31,924,230,25,1124,5
819,P0055,W09,2025-01-31,1178,476,0,0,12
820,P0055,W10,2025-01-31,1070,426,24,1464,8
821,P0055,W11,2025-01-31,1014,124,13,1121,4
822,P0055,W12,2025-01-31,900,356,72,1171,13
823,P0055,W13,2025-01-31,956,385,74,1260,7
824,P0055,W14,2025-01-31,1408,276,36,1642,6
825,P0055,W15,2025-01-31,1008,125,60,1069,4
826,P0056,W01,2025-01-31,666,277,0,936,7
827,P0056,W02,2025-01-31,1190,325,39,1468,8
828,P0056,W03,2025-01-31,1263,346,4,1603,2
829,P0056,W04,2025-01-31,895,346,33,1199,9
830,P0056,W05,2025-01-31,712,280,43,944,5
831,P0056,W06,2025-01-31,1118,289,55,1345,7
832,P0056,W07,2025-01-31,939,165,67,1035,2
833,P0056,W08,2025-01-31,393,306,62,632,5
834,P0056,W09,2025-01-31,819,411,0,1224,6
835,P0056,W10,2025-01-31,921,475,27,1359,10
836,P0056,W11,2025-01-31,575,491,69,993,4
837,P0056,W12,2025-01-31,685,409,81,995,18
838,P0056,W13,2025-01-31,1375,399,56,1714,4
839,P0056,W14,2025-01-31,1165,459,25,1587,12
840,P0056,W15,2025-01-31,842,634,0,1467,9
841,P0057,W01,2025-01-31,386,31,35,382,0
842,P0057,W02,2025-01-31,603,411,0,1003,11
843,P0057,W03,2025-01-31,724,34,30,727,1
844,P0057,W04,2025-01-31,405,368,0,765,8
845,P0057,W05,2025-01-31,674,301,13,957,5
846,P0057,W06,2025-01-31,529,137,0,663,3
847,P0057,W07,2025-01-31,528,247,33,740,2
848,P0057,W08,2025-01-31,665,217,22,857,3
849,P0057,W09,2025-01-31,663,1,66,598,0
850,P0057,W10,2025-01-31,603,54,32,622,3
851,P0057,W11,2025-01-31,87,78,24,2133,0
852,P0057,W12,2025-01-31,372,70,21,421,0
853,P0057,W13,2025-01-31,341,185,13,510,3
854,P0057,W14,2025-01-31,706,60,28,736,2
855,P0057,W15,2025-01-31,695,173,0,862,6
856,P0058,W01,2025-01-31,792,585,16,1360,1
857,P0058,W02,2025-01-31,936,113,45,1004,0
858,P0058,W03,2025-01-31,870,312,13,1160,9
859,P0058,W04,2025-01-31,402,167,48,519,2
860,P0058,W05,2025-01-31,1234,570,6,1786,12
861,P0058,W06,2025-01-31,793,239,7,1015,10
862,P0058,W07,2025-01-31,857,490,0,1336,11
863,P0058,W08,2025-01-31,988,526,0,1507,7
864,P0058,W09,2025-01-31,1028,104,0,1130,2
865,P0058,W10,2025-01-31,1625,327,54,1891,7
866,P0058,W11,2025-01-31,1367,317,14,1663,7
867,P0058,W12,2025-01-31,1592,387,41,1935,3
868,P0058,W13,2025-01-31,1186,397,61,1515,7
869,P0058,W14,2025-01-31,999,327,46,3743,8
870,P0058,W15,2025-01-31,1053,388,0,1434,7
871,P0059,W01,2025-01-31,193,39,17,215,0
872,P0059,W02,2025-01-31,159,108,13,253,1
873,P0059,W03,2025-01-31,189,32,0,220,1
874,P0059,W04,2025-01-31,147,79,14,209,3
875,P0059,W05,2025-01-31,91,62,0,152,1
876,P0059,W06,2025-01-31,196,39,7,228,0
877,P0059,W07,2025-01-31,224,76,3,296,1
878,P0059,W08,2025-01-31,147,62,4,205,0
879,P0059,W09,2025-01-31,190,72,7,255,0
880,P0059,W10,2025-01-31,239,93,7,321,4
881,P0059,W11,2025-01-31,194,0,7,187,0
882,P0059,W12,2025-01-31,191,112,16,286,1
883,P0059,W13,2025-01-31,157,96,0,252,1
884,P0059,W14,2025-01-31,106,73,0,178,1
885,P0059,W15,2025-01-31,137,107,13,229,2
886,P0060,W01,2025-01-31,59,14,2,71,0
887,P0060,W02,2025-01-31,76,18,0,91,3
888,P0060,W03,2025-01-31,45,22,2,65,0
889,P0060,W04,2025-01-31,47,30,3,72,2
890,P0060,W05,2025-01-31,85,20,3,102,0
891,P0060,W06,2025-01-31,94,30,5,118,1
892,P0060,W07,2025-01-31,81,16,0,97,0
893,P0060,W08,2025-01-31,56,22,5,72,1
894,P0060,W09,2025-01-31,80,64,4,139,1
895,P0060,W10,2025-01-31,55,16,4,66,1
896,P0060,W11,2025-01-31,52,42,3,91,0
897,P0060,W12,2025-01-31,86,26,0,112,0
898,P0060,W13,2025-01-31,91,29,3,115,2
899,P0060,W14,2025-01-31,91,7,0,98,0
900,P0060,W15,2025-01-31,18,75,1,92,0
901,P0061,W01,2025-01-31,446,187,29,604,0
902,P0061,W02,2025-01-31,408,342,19,728,3
903,P0061,W03,2025-01-31,751,191,30,907,5
904,P0061,W04,2025-01-31,557,129,25,661,0
905,P0061,W05,2025-01-31,657,26,41,642,0
906,P0061,W06,2025-01-31,524,344,0,865,3
907,P0061,W07,2025-01-31,547,181,0,727,1
908,P0061,W08,2025-01-31,645,206,3,842,6
909,P0061,W09,2025-01-31,625,210,6,826,3
910,P0061,W10,2025-01-31,717,251,19,946,3
911,P0061,W11,2025-01-31,347,347,58,630,6
912,P0061,W12,2025-01-31,760,234,2,991,1
913,P0061,W13,2025-01-31,328,203,14,515,2
914,P0061,W14,2025-01-31,310,245,40,506,9
915,P0061,W15,2025-01-31,430,193,24,596,3
916,P0062,W01,2025-01-31,153,53,6,199,1
917,P0062,W02,2025-01-31,237,45,5,0,0
918,P0062,W03,2025-01-31,240,49,7,280,2
919,P0062,W04,2025-01-31,180,114,4,289,1
920,P0062,W05,2025-01-31,75,80,10,143,2
921,P0062,W06,2025-01-31,197,115,5,306,1
922,P0062,W07,2025-01-31,196,83,12,267,0
923,P0062,W08,2025-01-31,125,129,17,237,0
924,P0062,W09,2025-01-31,186,134,12,308,0
925,P0062,W10,2025-01-31,230,118,4,343,1
926,P0062,W11,2025-01-31,203,96,0,296,3
927,P0062,W12,2025-01-31,124,40,6,158,0
928,P0062,W13,2025-01-31,195,134,0,327,2
929,P0062,W14,2025-01-31,283,74,6,350,1
930,P0062,W15,2025-01-31,198,100,19,277,2
931,P0063,W01,2025-01-31,118,33,0,150,1
932,P0063,W02,2025-01-31,85,43,2,125,1
933,P0063,W03,2025-01-31,188,31,8,210,1
934,P0063,W04,2025-01-31,128,29,5,151,1
935,P0063,W05,2025-01-31,160,35,4,190,1
936,P0063,W06,2025-01-31,77,36,3,110,0
937,P0063,W07,2025-01-31,124,23,2,145,0
938,P0063,W08,2025-01-31,140,17,0,157,0
939,P0063,W09,2025-01-31,104,74,0,177,1
940,P0063,W10,2025-01-31,104,62,0,166,0
941,P0063,W11,2025-01-31,82,55,2,135,0
942,P0063,W12,2025-01-31,66,41,9,98,0
943,P0063,W13,2025-01-31,83,16,0,99,0
944,P0063,W14,2025-01-31,126,43,6,162,1
945,P0063,W15,2025-01-31,88,43,3,128,0
946,P0064,W01,2025-01-31,87,19,0,106,0
947,P0064,W02,2025-01-31,0,34,3,30,1
948,P0064,W03,2025-01-31,78,20,3,95,0
949,P0064,W04,2025-01-31,64,18,0,82,0
950,P0064,W05,2025-01-31,74,27,1,98,2
951,P0064,W06,2025-01-31,86,26,1,111,0
952,P0064,W07,2025-01-31,34,48,0,81,1
953,P0064,W08,2025-01-31,74,25,1,98,0
954,P0064,W09,2025-01-31,89,34,2,121,0
955,P0064,W10,2025-01-31,70,0,3,67,0
956,P0064,W11,2025-01-31,57,0,0,57,0
957,P0064,W12,2025-01-31,76,33,2,106,1
958,P0064,W13,2025-01-31,70,41,7,103,1
959,P0064,W14,2025-01-31,47,29,0,76,0
960,P0064,W15,2025-01-31,95,16,0,111,0
961,P0065,W01,2025-01-31,108,8,0,116,0
962,P0065,W02,2025-01-31,45,9,2,52,0
963,P0065,W03,2025-01-31,45,16,0,61,0
964,P0065,W04,2025-01-31,56,34,2,88,0
965,P0065,W05,2025-01-31,53,32,1,84,0
966,P0065,W06,2025-01-31,32,40,0,0,2
967,P0065,W07,2025-01-31,49,3,3,49,0
968,P0065,W08,2025-01-31,38,23,0,61,0
969,P0065,W09,2025-01-31,42,29,2,66,3
970,P0065,W10,2025-01-31,65,9,2,72,0
971,P0065,W11,2025-01-31,84,11,0,94,1
972,P0065,W12,2025-01-31,49,28,0,77,0
973,P0065,W13,2025-01-31,43,50,2,91,0
974,P0065,W14,2025-01-31,43,24,2,63,2
975,P0065,W15,2025-01-31,68,14,0,82,0
976,P0066,W01,2025-01-31,486,24,0,509,1
977,P0066,W02,2025-01-31,647,247,13,880,1
978,P0066,W03,2025-01-31,425,40,20,445,0
979,P0066,W04,2025-01-31,414,189,0,601,2
980,P0066,W05,2025-01-31,417,60,0,475,2
981,P0066,W06,2025-01-31,253,59,5,307,0
982,P0066,W07,2025-01-31,448,206,11,643,0
983,P0066,W08,2025-01-31,339,162,18,480,3
984,P0066,W09,2025-01-31,270,286,48,505,3
985,P0066,W10,2025-01-31,296,207,13,0,4
986,P0066,W11,2025-01-31,263,281,0,542,2
987,P0066,W12,2025-01-31,572,125,0,696,1
988,P0066,W13,2025-01-31,306,312,7,605,6
989,P0066,W14,2025-01-31,449,16,2,463,0
990,P0066,W15,2025-01-31,586,191,23,749,5
991,P0067,W01,2025-01-31,263,87,10,337,3
992,P0067,W02,2025-01-31,202,51,4,249,0
993,P0067,W03,2025-01-31,209,105,4,309,1
994,P0067,W04,2025-01-31,181,79,8,249,3
995,P0067,W05,2025-01-31,155,130,14,270,1
996,P0067,W06,2025-01-31,227,79,16,290,0
997,P0067,W07,2025-01-31,327,100,6,421,0
998,P0067,W08,2025-01-31,278,118,3,392,1
999,P0067,W09,2025-01-31,193,69,8,254,0
1000,P0067,W10,2025-01-31,225,81,5,300,1
1001,P0067,W11,2025-01-31,241,74,0,314,1
1002,P0067,W12,2025-01-31,308,101,0,407,2
1003,P0067,W13,2025-01-31,176,36,5,206,1
1004,P0067,W14,2025-01-31,145,94,9,1045,0
1005,P0067,W15,2025-01-31,245,66,15,295,1
1006,P0068,W01,2025-01-31,354,203,22,531,4
1007,P0068,W02,2025-01-31,206,578,7,771,6
1008,P0068,W03,2025-01-31,270,298,0,558,10
1009,P0068,W04,2025-01-31,533,407,0,936,4
1010,P0068,W05,2025-01-31,597,57,16,637,1
1011,P0068,W06,2025-01-31,773,221,31,957,6
1012,P0068,W07,2025-01-31,349,423,14,751,7
1013,P0068,W08,2025-01-31,292,338,40,588,2
1014,P0068,W09,2025-01-31,265,88,17,335,1
1015,P0068,W10,2025-01-31,802,242,0,1036,8
1016,P0068,W11,2025-01-31,278,252,40,484,6
1017,P0068,W12,2025-01-31,632,219,37,808,6
1018,P0068,W13,2025-01-31,632,253,16,861,8
1019,P0068,W14,2025-01-31,588,178,18,748,0
1020,P0068,W15,2025-01-31,593,111,26,676,2
1021,P0069,W01,2025-01-31,839,240,51,1026,2
1022,P0069,W02,2025-01-31,687,384,0,1063,8
1023,P0069,W03,2025-01-31,717,182,13,884,2
1024,P0069,W04,2025-01-31,1049,21,46,1024,0
1025,P0069,W05,2025-01-31,1167,405,69,1491,12
1026,P0069,W06,2025-01-31,1154,360,8,1495,11
1027,P0069,W07,2025-01-31,349,269,45,569,4
1028,P0069,W08,2025-01-31,721,819,7,1511,22
1029,P0069,W09,2025-01-31,852,379,0,1223,8
1030,P0069,W10,2025-01-31,1011,681,0,1685,7
1031,P0069,W11,2025-01-31,1287,13,0,1300,0
1032,P0069,W12,2025-01-31,765,99,63,797,4
1033,P0069,W13,2025-01-31,887,272,14,1134,11
1034,P0069,W14,2025-01-31,1323,483,64,1735,7
1035,P0069,W15,2025-01-31,948,533,15,1451,15
1036,P0070,W01,2025-01-31,242,98,3,334,3
1037,P0070,W02,2025-01-31,237,82,14,304,1
1038,P0070,W03,2025-01-31,175,144,4,313,2
1039,P0070,W04,2025-01-31,124,96,15,202,3
1040,P0070,W05,2025-01-31,354,74,12,415,1
1041,P0070,W06,2025-01-31,236,27,5,257,1
1042,P0070,W07,2025-01-31,237,102,14,0,6
1043,P0070,W08,2025-01-31,209,0,12,197,0
1044,P0070,W09,2025-01-31,162,33,0,194,1
1045,P0070,W10,2025-01-31,147,21,0,168,0
1046,P0070,W11,2025-01-31,198,12,2,208,0
1047,P0070,W12,2025-01-31,192,121,4,306,3
1048,P0070,W13,2025-01-31,277,123,6,392,2
1049,P0070,W14,2025-01-31,240,48,2,286,0
1050,P0070,W15,2025-01-31,162,46,16,191,1
1051,P0071,W01,2025-01-31,555,209,43,719,2
1052,P0071,W02,2025-01-31,413,90,74,2126,0
1053,P0071,W03,2025-01-31,1135,71,29,1176,1
1054,P0071,W04,2025-01-31,670,326,0,989,7
1055,P0071,W05,2025-01-31,500,122,29,589,4
1056,P0071,W06,2025-01-31,1078,296,74,1299,1
1057,P0071,W07,2025-01-31,975,401,16,1352,8
