order_id,order_date,product_id,warehouse_id,supplier_id,quantity,unit_price,order_status,shipping_method,promised_date,delivery_date
O000281,2025-01-03,P0024,W10,S035,3,357.3,Delivered,Same Day,2025-01-04,2025-01-11
O000282,2025-01-03,P0262,W05,S013,1,261.28,Delivered,Standard,2025-01-08,2025-01-14
O000283,2025-01-03,P0303,W13,S018,1,195.24,Delivered,Same Day,2025-01-04,2025-01-04
O000284,2025-01-03,P0393,W08,S010,2,111.91,Delivered,Standard,2025-01-08,2025-01-08
O000285,2025-01-03,P0222,W14,S005,3,124.07,Delivered,Standard,2025-01-08,2025-01-15
O000286,2025-01-03,P0179,W11,S024,3,84.97,Delivered,Express,2025-01-07,2025-01-15
O000287,2025-01-03,P0280,W09,S022,2,108.57,Delivered,Express,2025-01-06,2025-01-06
O000288,2025-01-03,P0222,W03,S024,3,124.07,Delivered,Standard,2025-01-10,2025-01-13
O000289,2025-01-03,P0231,W04,S037,1,78.58,Cancelled,Standard,2025-01-07,
O000290,2025-01-03,P0237,W15,S018,2,100.89,Delivered,Standard,2025-01-08,2025-01-06
O000291,2025-01-03,P0376,W11,S016,2,298.16,Delivered,Standard,2025-01-11,2025-01-10
O000292,2025-01-03,P0113,W02,S031,3,218.66,Returned,Standard,2025-01-08,2025-01-07
O000293,2025-01-03,P0051,W14,S030,4,35.58,Delivered,Standard,2025-01-11,2025-01-10
O000294,2025-01-03,P0277,W13,S030,1,252.38,Delivered,Standard,2025-01-08,2025-01-08
O000295,2025-01-03,P0105,W02,S011,2,133.18,Delivered,Same Day,2025-01-04,2025-01-04
O000296,2025-01-03,P0081,W06,S015,4,137.5,Returned,Standard,2025-01-10,2025-01-10
O000297,2025-01-03,P0399,W04,S038,1,222.81,Delivered,Standard,2025-01-07,2025-01-13
O000298,2025-01-03,P0096,W03,S014,3,201.74,Delivered,Express,2025-01-07,2025-01-07
O000299,2025-01-03,P0363,W11,S006,4,165.26,Delivered,Same Day,2025-01-04,2025-01-04
O000300,2025-01-03,P0248,W13,S037,2,248.33,Delivered,Standard,2025-01-08,2025-01-08
O000301,2025-01-03,P0286,W10,S008,4,309.74,Delivered,Standard,2025-01-11,2025-01-17
O000302,2025-01-03,P0026,W04,S034,7,108.87,Delivered,Standard,2025-01-11,2025-01-15
O000303,2025-01-03,P0017,W04,S026,1,270.01,Delivered,Standard,2025-01-10,2025-01-09
O000304,2025-01-03,P0206,W14,S005,2,168.38,Delivered,Same Day,2025-01-04,2025-01-04
O000305,2025-01-03,P0372,W09,S004,3,361.1,Delivered,Express,2025-01-05,2025-01-04
O000306,2025-01-03,P0220,W10,S025,1,152.38,Delivered,Standard,2025-01-11,2025-01-15
O000307,2025-01-03,P0391,W04,S029,5,229.02,Delivered,Standard,2025-01-11,2025-01-10
O000308,2025-01-03,P0253,W10,S006,4,235.28,Delivered,Express,2025-01-07,2025-01-06
O000309,2025-01-03,P0368,W11,S011,2,266.82,Delivered,Standard,2025-01-10,2025-01-10
O000310,2025-01-03,P0296,W13,S037,2,140.66,Delivered,Standard,2025-01-07,2025-01-07
O000311,2025-01-03,P0143,W04,S001,1,155.11,Delivered,Standard,2025-01-07,2025-01-06
O000312,2025-01-03,P0177,W15,S007,3,354.06,Cancelled,Standard,2025-01-07,
O000313,2025-01-03,P0102,W06,S019,3,138.75,Delivered,Express,2025-01-07,2025-01-06
O000314,2025-01-03,P0393,W08,S023,1,111.91,Delivered,Standard,2025-01-09,2025-01-12
O000315,2025-01-03,P0159,W03,S020,1,335.54,Delivered,Standard,2025-01-09,2025-01-07
O000316,2025-01-03,P0260,W10,S019,5,277.6,Delivered,Express,2025-01-07,2025-01-06
O000317,2025-01-03,P0226,W04,S040,6,83.21,Returned,Same Day,2025-01-04,2025-01-04
O000318,2025-01-03,P0061,W03,S031,2,269.33,Cancelled,Same Day,2025-01-04,
O000319,2025-01-03,P0041,W02,S021,1,258.54,Delivered,Express,2025-01-06,2025-01-04
O000320,2025-01-03,P0065,W04,S010,1,30.26,Delivered,Express,2025-01-06,2025-01-05
O000321,2025-01-03,P0238,W06,S014,1,312.37,Delivered,Same Day,2025-01-04,2025-01-04
O000322,2025-01-03,P0230,W12,S003,1,141.16,Delivered,Express,2025-01-05,2025-01-05
O000323,2025-01-03,P0227,W14,S026,1,184.09,Delivered,Standard,2025-01-11,2025-01-11
O000324,2025-01-03,P0066,W05,S018,3,238.84,Delivered,Standard,2025-01-08,2025-01-08
O000325,2025-01-03,P0014,W01,S039,3,162.14,Delivered,Standard,2025-01-07,2025-01-06
O000326,2025-01-03,P0307,W08,S039,4,98.3,Delivered,Express,2025-01-06,2025-01-05
O000327,2025-01-03,P0118,W12,S014,2,242.73,Delivered,Same Day,2025-01-04,2025-01-04
O000328,2025-01-03,P0089,W11,S030,4,79.58,Delivered,Standard,2025-01-09,2025-01-08
O000329,2025-01-03,P0343,W13,S009,2,98.0,Delivered,Express,2025-01-06,2025-01-06
O000330,2025-01-03,P0208,W02,S027,2,133.58,Delivered,Standard,2025-01-09,2025-01-09
O000331,2025-01-03,P0159,W07,S017,6,335.54,Delivered,Standard,2025-01-11,2025-01-17
O000332,2025-01-03,P0077,W01,S032,3,180.18,Delivered,Standard,2025-01-07,2025-01-06
O000333,2025-01-03,P0347,W04,S030,3,240.07,Delivered,Standard,2025-01-09,2025-01-09
O000334,2025-01-03,P0098,W11,S008,2,168.61,Delivered,Standard,2025-01-09,2025-01-16
O000335,2025-01-03,P0116,W02,S010,1,234.65,Delivered,Standard,2025-01-11,2025-01-10
O000336,2025-01-03,P0215,W08,S015,6,26.78,Delivered,Same Day,2025-01-04,2025-01-04
O000337,2025-01-03,P0288,W05,S006,2,293.44,Delivered,Same Day,2025-01-04,2025-01-04
O000338,2025-01-03,P0174,W12,S025,2,235.9,Delivered,Standard,2025-01-11,2025-01-09
O000339,2025-01-03,P0142,W02,S024,1,303.64,Delivered,Standard,2025-01-10,2025-01-10
O000340,2025-01-03,P0094,W04,S018,2,153.08,Delivered,Standard,2025-01-11,2025-01-19
O000341,2025-01-03,P0217,W03,S010,5,115.68,Delivered,Standard,2025-01-09,2025-01-07
O000342,2025-01-03,P0062,W04,S010,9,240.44,Delivered,Express,2025-01-07,2025-01-05
O000343,2025-01-03,P0255,W04,S011,2,33.96,Delivered,Standard,2025-01-11,2025-01-10
O000344,2025-01-03,P0296,W13,S016,2,140.66,Delivered,Express,2025-01-06,2025-01-04
O000345,2025-01-03,P0260,W10,S016,1,277.6,Delivered,Standard,2025-01-08,2025-01-08
O000346,2025-01-03,P0051,W10,S017,2,35.58,Delivered,Standard,2025-01-11,2025-01-10
O000347,2025-01-03,P0012,W12,S007,3,271.25,Delivered,Standard,2025-01-09,2025-01-07
O000348,2025-01-03,P0375,W06,S004,4,55.77,Delivered,Standard,2025-01-10,2025-01-09
O000349,2025-01-03,P0227,W14,S027,3,184.09,Delivered,Standard,2025-01-10,2025-01-08
O000350,2025-01-03,P0258,W14,S021,3,318.65,Delivered,Standard,2025-01-09,2025-01-09
O000351,2025-01-03,P0035,W06,S031,2,47.65,Delivered,Express,2025-01-07,2025-01-06
O000352,2025-01-03,P0167,W05,S028,2,223.63,Delivered,Standard,2025-01-11,2025-01-09
O000353,2025-01-03,P0352,W10,S014,2,76.1,Delivered,Standard,2025-01-10,2025-01-09
O000354,2025-01-03,P0214,W01,S024,3,200.57,Delivered,Express,2025-01-07,2025-01-05
O000355,2025-01-03,P0070,W13,S020,4,241.27,Delivered,Standard,2025-01-08,2025-01-08
O000356,2025-01-03,P0364,W01,S037,1,173.38,Delivered,Same Day,2025-01-04,2025-01-04
O000357,2025-01-03,P0008,W07,S028,1,212.71,Delivered,Standard,2025-01-09,2025-01-07
O000358,2025-01-03,P0336,W01,S011,3,220.89,Delivered,Express,2025-01-05,2025-01-05
O000359,2025-01-03,P0045,W06,S021,4,376.55,Delivered,Express,2025-01-06,2025-01-06
O000360,2025-01-03,P0119,W10,S038,3,246.13,Delivered,Express,2025-01-06,2025-01-04
O000361,2025-01-03,P0209,W14,S016,1,32.32,Delivered,Standard,2025-01-10,2025-01-10
O000362,2025-01-03,P0300,W04,S010,3,146.26,Delivered,Standard,2025-01-10,2025-01-09
O000363,2025-01-03,P0279,W14,S031,4,25.4,Cancelled,Standard,2025-01-08,
O000364,2025-01-03,P0348,W08,S038,2,80.4,Delivered,Standard,2025-01-09,2025-01-09
O000365,2025-01-03,P0236,W02,S039,2,326.7,Delivered,Express,2025-01-06,2025-01-04
O000366,2025-01-03,P0358,W06,S037,1,10.09,Delivered,Standard,2025-01-08,2025-01-07
O000367,2025-01-03,P0151,W11,S021,5,89.31,Delivered,Express,2025-01-06,2025-01-05
O000368,2025-01-03,P0399,W11,S018,6,222.81,Delivered,Standard,2025-01-07,2025-01-06
O000369,2025-01-03,P0391,W02,S017,1,229.02,Delivered,Standard,2025-01-07,2025-01-15
O000370,2025-01-03,P0086,W07,S037,4,286.45,Delivered,Express,2025-01-07,2025-01-06
O000371,2025-01-03,P0253,W04,S038,1,235.28,Delivered,Standard,2025-01-10,2025-01-08
O000372,2025-01-03,P0352,W14,S040,1,76.1,Delivered,Standard,2025-01-11,2025-01-09
O000373,2025-01-03,P0297,W05,S032,1,196.29,Delivered,Express,2025-01-05,2025-01-04
O000374,2025-01-03,P0319,W08,S003,2,294.78,Delivered,Standard,2025-01-07,2025-01-06
O000375,2025-01-03,P0159,W01,S004,2,335.54,Delivered,Same Day,2025-01-04,2025-01-04
O000376,2025-01-03,P0016,W15,S030,1,152.36,Delivered,Standard,2025-01-07,2025-01-05
O000377,2025-01-03,P0139,W15,S031,2,357.39,Delivered,Standard,2025-01-08,2025-01-06
O000378,2025-01-03,P0095,W15,S035,3,311.48,Delivered,Standard,2025-01-08,2025-01-11
O000379,2025-01-03,P0343,W08,S009,1,98.0,Delivered,Standard,2025-01-09,2025-01-08
O000380,2025-01-03,P0024,W09,S034,1,357.3,Delivered,Standard,2025-01-09,2025-01-07
O000381,2025-01-03,P0012,W08,S013,2,271.25,Delivered,Same Day,2025-01-04,2025-01-04
O000382,2025-01-03,P0255,W10,S017,4,33.96,Delivered,Express,2025-01-07,2025-01-08
O000383,2025-01-03,P0020,W13,S039,2,42.29,Delivered,Express,2025-01-07,2025-01-06
O000384,2025-01-03,P0382,W01,S032,1,120.09,Delivered,Standard,2025-01-09,2025-01-09
O000385,2025-01-03,P0109,W14,S028,1,102.8,Delivered,Standard,2025-01-11,2025-01-10
O000386,2025-01-03,P0300,W11,S028,1,146.26,Delivered,Standard,2025-01-08,2025-01-07
O000387,2025-01-03,P0360,W10,S024,3,104.24,Delivered,Standard,2025-01-10,2025-01-09
O000388,2025-01-03,P0261,W09,S023,1,182.89,Delivered,Express,2025-01-07,2025-01-05
O000389,2025-01-03,P0222,W05,S039,2,124.07,Delivered,Express,2025-01-07,2025-01-07
O000390,2025-01-03,P0190,W15,S020,1,231.35,Delivered,Standard,2025-01-09,2025-01-09
O000391,2025-01-03,P0155,W06,S035,5,327.3,Delivered,Express,2025-01-05,2025-01-04
O000392,2025-01-03,P0260,W10,S019,1,277.6,Delivered,Standard,2025-01-10,2025-01-09
O000393,2025-01-03,P0345,W01,S022,5,29.36,Delivered,Standard,2025-01-10,2025-01-08
O000394,2025-01-03,P0061,W04,S003,1,269.33,Delivered,Standard,2025-01-09,2025-01-08
O000395,2025-01-03,P0010,W12,S033,1,135.67,Delivered,Standard,2025-01-08,2025-01-07
O000396,2025-01-03,P0082,W08,S009,2,263.71,Delivered,Express,2025-01-05,2025-01-04
O000397,2025-01-03,P0190,W15,S005,2,231.35,Delivered,Standard,2025-01-10,2025-01-08
O000398,2025-01-03,P0074,W02,S016,5,245.47,Delivered,Same Day,2025-01-04,2025-01-04
O000399,2025-01-03,P0105,W03,S035,5,133.18,Delivered,Same Day,2025-01-04,2025-01-06
O000400,2025-01-03,P0312,W15,S020,1,249.47,Delivered,Express,2025-01-07,2025-01-06
O000401,2025-01-03,P0182,W01,S014,5,25.32,Delivered,Standard,2025-01-10,2025-01-18
O000402,2025-01-03,P0104,W07,S018,1,229.29,Delivered,Standard,2025-01-09,2025-01-09
O000403,2025-01-03,P0179,W07,S012,1,84.97,Delivered,Express,2025-01-06,2025-01-05
O000404,2025-01-03,P0201,W02,S036,4,147.09,Delivered,Standard,2025-01-11,2025-01-15
O000405,2025-01-03,P0277,W13,S019,6,252.38,Delivered,Standard,2025-01-10,2025-01-10
O000406,2025-01-03,P0324,W15,S005,3,260.77,Delivered,Standard,2025-01-09,2025-01-08
O000407,2025-01-04,P0018,W10,S031,3,143.15,Delivered,Standard,2025-01-08,2025-01-07
O000408,2025-01-04,P0276,W02,S036,3,305.02,Delivered,Standard,2025-01-10,2025-01-13
O000409,2025-01-04,P0213,W14,S038,2,48.84,Delivered,Standard,2025-01-09,2025-01-14
O000410,2025-01-04,P0357,W05,S024,3,309.9,Delivered,Same Day,2025-01-05,2025-01-05
O000411,2025-01-04,P0043,W05,S027,2,154.96,Delivered,Same Day,2025-01-05,2025-01-05
O000412,2025-01-04,P0187,W02,S027,3,243.1,Delivered,Express,2025-01-07,2025-01-05
O000413,2025-01-04,P0044,W09,S007,2,84.64,Delivered,Express,2025-01-08,2025-01-07
O000414,2025-01-04,P0129,W11,S034,1,107.47,Delivered,Same Day,2025-01-05,2025-01-05
O000415,2025-01-04,P0238,W08,S016,2,312.37,Delivered,Standard,2025-01-12,2025-01-12
O000416,2025-01-04,P0075,W02,S001,3,354.1,Delivered,Standard,2025-01-10,2025-01-08
O000417,2025-01-04,P0157,W15,S008,2,250.69,Delivered,Standard,2025-01-08,2025-01-08
O000418,2025-01-04,P0047,W08,S029,1,65.96,Delivered,Standard,2025-01-12,2025-01-17
O000419,2025-01-04,P0233,W12,S032,5,250.14,Delivered,Standard,2025-01-08,2025-01-07
O000420,2025-01-04,P0060,W14,S019,2,132.96,Delivered,Standard,2025-01-12,2025-01-16
O000421,2025-01-04,P0272,W12,S017,1,176.66,Delivered,Express,2025-01-07,2025-01-06
O000422,2025-01-04,P0223,W11,S014,2,52.73,Delivered,Standard,2025-01-10,2025-01-08
O000423,2025-01-04,P0313,W03,S040,3,211.57,Delivered,Standard,2025-01-09,2025-01-13
O000424,2025-01-04,P0384,W08,S035,1,232.98,Delivered,Standard,2025-01-08,2025-01-07
O000425,2025-01-04,P0185,W14,S025,3,168.53,Delivered,Standard,2025-01-09,2025-01-08
O000426,2025-01-04,P0270,W11,S004,6,302.39,Delivered,Express,2025-01-08,2025-01-06
O000427,2025-01-04,P0307,W08,S014,1,98.3,Delivered,Standard,2025-01-09,2025-01-14
O000428,2025-01-04,P0185,W08,S014,2,168.53,Delivered,Standard,2025-01-11,2025-01-11
O000429,2025-01-04,P0078,W11,S023,2,234.28,Delivered,Express,2025-01-06,2025-01-06
O000430,2025-01-04,P0298,W13,S007,3,185.4,Returned,Same Day,2025-01-05,2025-01-05
O000431,2025-01-04,P0278,W15,S014,5,213.57,Delivered,Standard,2025-01-11,2025-01-10
O000432,2025-01-04,P0339,W13,S003,2,78.85,Delivered,Standard,2025-01-09,2025-01-17
O000433,2025-01-04,P0201,W12,S009,3,147.09,Delivered,Standard,2025-01-12,2025-01-11
O000434,2025-01-04,P0392,W12,S010,3,112.98,Delivered,Express,2025-01-06,2025-01-05
O000435,2025-01-04,P0190,W13,S033,2,231.35,Delivered,Express,2025-01-08,2025-01-07
O000436,2025-01-04,P0356,W09,S024,6,146.46,Delivered,Standard,2025-01-09,2025-01-09
O000437,2025-01-04,P0389,W01,S035,5,144.38,Delivered,Standard,2025-01-11,2025-01-14
O000438,2025-01-04,P0281,W06,S024,2,302.82,Delivered,Express,2025-01-08,2025-01-07
O000439,2025-01-04,P0144,W06,S013,1,130.41,Delivered,Standard,2025-01-09,2025-01-07
O000440,2025-01-04,P0087,W02,S019,1,32.8,Delivered,Standard,2025-01-08,2025-01-08
O000441,2025-01-04,P0370,W06,S023,2,35.44,Delivered,Standard,2025-01-11,2025-01-09
O000442,2025-01-04,P0088,W15,S016,1,123.65,Delivered,Express,2025-01-06,2025-01-06
O000443,2025-01-04,P0085,W09,S040,1,161.69,Delivered,Express,2025-01-08,2025-01-07
O000444,2025-01-04,P0179,W07,S021,1,84.97,Delivered,Express,2025-01-08,2025-01-08
O000445,2025-01-04,P0207,W07,S008,3,39.06,Delivered,Standard,2025-01-09,2025-01-08
O000446,2025-01-04,P0134,W02,S031,4,191.27,Delivered,Same Day,2025-01-05,2025-01-05
O000447,2025-01-04,P0003,W08,S029,1,271.52,Delivered,Same Day,2025-01-05,2025-01-05
O000448,2025-01-04,P0098,W03,S024,5,168.61,Delivered,Express,2025-01-07,2025-01-07
O000449,2025-01-04,P0211,W13,S037,2,83.54,Returned,Express,2025-01-06,2025-01-06
O000450,2025-01-04,P0362,W07,S027,1,208.46,Delivered,Express,2025-01-07,2025-01-07
O000451,2025-01-04,P0242,W10,S032,4,296.65,Delivered,Standard,2025-01-08,2025-01-07
O000452,2025-01-04,P0182,W02,S014,2,25.32,Delivered,Express,2025-01-06,2025-01-06
O000453,2025-01-04,P0251,W15,S013,2,259.67,Delivered,Express,2025-01-07,2025-01-07
O000454,2025-01-04,P0153,W03,S004,4,221.84,Delivered,Standard,2025-01-11,2025-01-13
O000455,2025-01-04,P0078,W11,S020,2,234.28,Returned,Express,2025-01-07,2025-01-06
O000456,2025-01-04,P0234,W10,S027,1,171.91,Delivered,Express,2025-01-06,2025-01-06
O000457,2025-01-04,P0325,W02,S029,1,168.81,Delivered,Same Day,2025-01-05,2025-01-05
O000458,2025-01-04,P0058,W06,S010,2,243.06,Delivered,Express,2025-01-06,2025-01-05
O000459,2025-01-04,P0159,W11,S034,5,335.54,Returned,Same Day,2025-01-05,2025-01-05
O000460,2025-01-04,P0242,W05,S032,1,296.65,Delivered,Standard,2025-01-09,2025-01-08
O000461,2025-01-04,P0250,W02,S033,6,354.95,Delivered,Express,2025-01-07,2025-01-05
O000462,2025-01-04,P0151,W08,S010,5,89.31,Delivered,Standard,2025-01-09,2025-01-07
O000463,2025-01-04,P0351,W06,S021,3,21.35,Delivered,Standard,2025-01-10,2025-01-10
O000464,2025-01-04,P0298,W12,S009,1,185.4,Delivered,Standard,2025-01-11,2025-01-15
O000465,2025-01-04,P0013,W07,S035,3,276.24,Delivered,Same Day,2025-01-05,2025-01-05
O000466,2025-01-04,P0269,W06,S003,2,26.3,Delivered,Standard,2025-01-08,2025-01-06
O000467,2025-01-04,P0382,W01,S026,1,120.09,Delivered,Standard,2025-01-10,2025-01-09
O000468,2025-01-04,P0361,W12,S036,3,247.56,Delivered,Express,2025-01-06,2025-01-06
O000469,2025-01-04,P0241,W15,S033,4,76.34,Delivered,Standard,2025-01-09,2025-01-09
O000470,2025-01-04,P0057,W14,S008,4,76.37,Delivered,Express,2025-01-08,2025-01-06
O000471,2025-01-04,P0156,W01,S024,2,214.5,Delivered,Standard,2025-01-12,2025-01-11
O000472,2025-01-04,P0309,W10,S034,2,54.23,Delivered,Standard,2025-01-12,2025-01-10
O000473,2025-01-04,P0376,W10,S012,1,298.16,Delivered,Standard,2025-01-12,2025-01-12
O000474,2025-01-04,P0163,W13,S022,1,144.24,Delivered,Express,2025-01-06,2025-01-05
O000475,2025-01-04,P0023,W08,S016,2,152.46,Delivered,Standard,2025-01-12,2025-01-11
O000476,2025-01-04,P0321,W14,S023,1,308.06,Delivered,Standard,2025-01-09,2025-01-09
O000477,2025-01-04,P0329,W10,S034,1,253.87,Delivered,Standard,2025-01-09,2025-01-07
O000478,2025-01-04,P0047,W14,S004,1,65.96,Delivered,Express,2025-01-06,2025-01-06
O000479,2025-01-04,P0021,W02,S023,5,157.93,Delivered,Standard,2025-01-09,2025-01-10
O000480,2025-01-04,P0243,W06,S032,5,88.48,Delivered,Same Day,2025-01-05,2025-01-05
O000481,2025-01-04,P0296,W13,S013,2,140.66,Delivered,Standard,2025-01-11,2025-01-15
O000482,2025-01-04,P0310,W04,S006,3,193.43,Delivered,Express,2025-01-07,2025-01-05
O000483,2025-01-04,P0215,W10,S020,1,26.78,Delivered,Standard,2025-01-11,2025-01-11
O000484,2025-01-04,P0340,W04,S028,2,250.93,Delivered,Standard,2025-01-08,2025-01-08
O000485,2025-01-04,P0084,W03,S018,4,196.09,Delivered,Standard,2025-01-09,2025-01-16
O000486,2025-01-04,P0049,W07,S039,1,233.55,Delivered,Standard,2025-01-11,2025-01-10
O000487,2025-01-04,P0125,W04,S003,5,223.61,Delivered,Standard,2025-01-10,2025-01-14
O000488,2025-01-04,P0042,W01,S022,2,341.05,Delivered,Standard,2025-01-12,2025-01-12
O000489,2025-01-04,P0130,W13,S017,3,133.25,Delivered,Express,2025-01-08,2025-01-08
O000490,2025-01-04,P0340,W05,S005,2,250.93,Delivered,Same Day,2025-01-05,2025-01-05
O000491,2025-01-04,P0197,W07,S013,1,143.41,Delivered,Standard,2025-01-11,2025-01-10
O000492,2025-01-04,P0161,W11,S027,3,51.09,Returned,Standard,2025-01-12,2025-01-12
O000493,2025-01-04,P0151,W11,S037,7,89.31,Cancelled,Unknown,2025-01-08,
O000494,2025-01-04,P0157,W11,S008,3,250.69,Delivered,Standard,2025-01-11,2025-01-19
O000495,2025-01-04,P0284,W02,S029,5,354.88,Delivered,Standard,2025-01-10,2025-01-08
O000496,2025-01-04,P0093,W08,S023,1,245.25,Delivered,Standard,2025-01-11,2025-01-11
O000497,2025-01-04,P0327,W12,S034,5,189.67,Delivered,Express,2025-01-06,2025-01-05
O000498,2025-01-04,P0162,W15,S028,5,104.2,Delivered,Express,2025-01-07,2025-01-07
O000499,2025-01-04,P0162,W02,S026,2,104.2,Delivered,Express,2025-01-08,2025-01-10
O000500,2025-01-04,P0348,W09,S010,1,80.4,Delivered,Standard,2025-01-09,2025-01-08
O000501,2025-01-04,P0059,W05,S011,1,285.83,Cancelled,Standard,2025-01-09,
O000502,2025-01-04,P0268,W03,S015,2,189.26,Delivered,Express,2025-01-06,2025-01-06
O000503,2025-01-04,P0101,W05,S017,4,166.71,Delivered,Express,2025-01-08,2025-01-07
O000504,2025-01-04,P0075,W12,S016,1,354.1,Delivered,Standard,2025-01-10,2025-01-10
O000505,2025-01-04,P0241,W03,S015,3,76.34,Delivered,Express,2025-01-08,2025-01-07
O000506,2025-01-04,P0132,W05,S004,1,54.02,Delivered,Express,2025-01-06,2025-01-05
O000507,2025-01-04,P0324,W09,S035,2,260.77,Delivered,Standard,2025-01-10,2025-01-08
O000508,2025-01-04,P0184,W08,S012,1,228.76,Delivered,Express,2025-01-08,2025-01-07
O000509,2025-01-04,P0118,W01,S037,3,242.73,Delivered,Express,2025-01-08,2025-01-08
O000510,2025-01-04,P0374,W03,S006,1,8.78,Delivered,Standard,2025-01-09,2025-01-09
O000511,2025-01-04,P0111,W04,S010,1,202.8,Returned,Express,2025-01-08,2025-01-08
O000512,2025-01-04,P0387,W13,S025,1,25.79,Delivered,Standard,2025-01-10,2025-01-10
O000513,2025-01-04,P0022,W08,S034,4,274.29,Returned,Standard,2025-01-08,2025-01-06
O000514,2025-01-04,P0249,W11,S004,3,81.92,Delivered,Standard,2025-01-09,2025-01-07
O000515,2025-01-04,P0351,W14,S004,2,21.35,Cancelled,Express,2025-01-08,
O000516,2025-01-04,P0369,W15,S024,5,234.57,Delivered,Express,2025-01-07,2025-01-07
O000517,2025-01-04,P0371,W13,S030,2,215.25,Delivered,Standard,2025-01-09,2025-01-09
O000518,2025-01-04,P0275,W06,S029,2,189.41,Delivered,Standard,2025-01-11,2025-01-11
O000519,2025-01-04,P0193,W14,S002,1,225.8,Delivered,Standard,2025-01-10,2025-01-08
O000520,2025-01-04,P0197,W08,S001,1,143.41,Delivered,Standard,2025-01-08,2025-01-08
O000521,2025-01-04,P0051,W01,S021,4,35.58,Delivered,Standard,2025-01-09,2025-01-09
O000522,2025-01-04,P0296,W07,S023,2,140.66,Delivered,Standard,2025-01-09,2025-01-07
O000523,2025-01-04,P0215,W05,S018,1,26.78,Delivered,Standard,2025-01-09,2025-01-07
O000524,2025-01-04,P0308,W02,S025,2,240.22,Delivered,Express,2025-01-06,2025-01-06
O000525,2025-01-04,P0110,W07,S005,4,350.88,Delivered,Express,2025-01-06,2025-01-05
O000526,2025-01-04,P0270,W13,S025,6,302.39,Delivered,Standard,2025-01-11,2025-01-12
O000527,2025-01-04,P0023,W11,S038,2,152.46,Delivered,Standard,2025-01-09,2025-01-09
O000528,2025-01-04,P0232,W11,S026,5,153.59,Delivered,Same Day,2025-01-05,2025-01-05
O000529,2025-01-04,P0221,W15,S010,1,23.61,Returned,Standard,2025-01-12,2025-01-11
O000530,2025-01-04,P0036,W06,S035,1,25.57,Delivered,Standard,2025-01-08,2025-01-09
O000531,2025-01-04,P0220,W07,S030,3,152.38,Cancelled,Express,2025-01-06,
O000532,2025-01-04,P0118,W04,S032,1,242.73,Delivered,Standard,2025-01-12,2025-01-10
O000533,2025-01-04,P0396,W12,S014,1,93.52,Delivered,Standard,2025-01-10,2025-01-08
O000534,2025-01-04,P0167,W08,S019,1,223.63,Delivered,Standard,2025-01-10,2025-01-09
O000535,2025-01-04,P0242,W12,S015,1,296.65,Delivered,Standard,2025-01-10,2025-01-09
O000536,2025-01-04,P0276,W13,S030,3,305.02,Delivered,Express,2025-01-06,2025-01-06
O000537,2025-01-04,P0076,W10,S014,3,303.86,Delivered,Same Day,2025-01-05,2025-01-05
O000538,2025-01-04,P0366,W07,S033,1,177.92,Delivered,Same Day,2025-01-05,2025-01-05
O000539,2025-01-04,P0122,W08,S024,2,157.12,Delivered,Standard,2025-01-10,2025-01-08
O000540,2025-01-04,P0194,W08,S039,1,13.28,Delivered,Express,2025-01-06,2025-01-06
O000541,2025-01-04,P0042,W09,S012,2,341.05,Delivered,Standard,2025-01-12,2025-01-11
O000542,2025-01-04,P0010,W01,S005,3,135.67,Delivered,Same Day,2025-01-05,2025-01-05
